difficulty,gas_limit,gas_used,number,size,timestamp,timestamp(days),timestamp(time),total_difficulty,transaction_count,col_no_after_duplication
71994049814021,1500000,1460379,2363154,1244,2016-10-02 00:00:04 UTC,2/10/2016,00:00:04 UTC,6.84E+19,6,3169
76266537717737,1498537,0,2369221,1068,2016-10-03 00:00:03 UTC,3/10/2016,00:00:03 UTC,6.88E+19,0,3179
85236392094263,1497518,63000,2375425,878,2016-10-04 00:01:05 UTC,4/10/2016,00:01:05 UTC,6.93E+19,3,3186
88321382722676,1500000,0,2381502,526,2016-10-05 00:00:06 UTC,5/10/2016,00:00:06 UTC,6.99E+19,0,3194
79247248951664,1499994,0,2387319,526,2016-10-06 00:00:31 UTC,6/10/2016,00:00:31 UTC,7.03E+19,0,3205
75497725357203,1500000,1340260,2393272,2647,2016-10-07 00:00:10 UTC,7/10/2016,00:00:10 UTC,7.08E+19,9,3217
69594344239917,1497064,0,2399159,526,2016-10-08 00:00:14 UTC,8/10/2016,00:00:14 UTC,7.12E+19,0,3224
82143539598726,1499999,1138909,2405360,1343,2016-10-09 00:00:32 UTC,9/10/2016,00:00:32 UTC,7.17E+19,6,3233
87196696359366,1497068,0,2411408,527,2016-10-10 00:00:12 UTC,10/10/2016,00:00:12 UTC,7.22E+19,0,3239
88882518296991,1500000,491603,2417449,1243,2016-10-11 00:00:08 UTC,11/10/2016,00:00:08 UTC,7.27E+19,4,3249
89107133323898,1500000,63000,2423500,870,2016-10-12 00:00:18 UTC,12/10/2016,00:00:18 UTC,7.33E+19,3,3258
83224860155932,1497070,1269336,2429410,1365,2016-10-13 00:00:57 UTC,13/10/2016,00:00:57 UTC,7.38E+19,6,3261
90401106546089,1496933,1302277,2435523,3354,2016-10-14 00:00:16 UTC,14/10/2016,00:00:16 UTC,7.43E+19,21,3267
93228198594739,500487,482000,2441602,1981,2016-10-15 00:00:08 UTC,15/10/2016,00:00:08 UTC,7.48E+19,13,3276
93593747284959,501178,483000,2447629,3145,2016-10-16 00:00:11 UTC,16/10/2016,00:00:11 UTC,7.54E+19,23,3287
95076477179404,500000,0,2453685,532,2016-10-17 00:00:10 UTC,17/10/2016,00:00:10 UTC,7.60E+19,0,3297
91213019925600,501462,430397,2459643,2162,2016-10-18 00:00:17 UTC,18/10/2016,00:00:17 UTC,7.65E+19,8,3306
99306843890552,1603786,0,2465762,526,2016-10-19 00:00:03 UTC,19/10/2016,00:00:03 UTC,7.71E+19,0,3317
83058110320291,1945496,1930620,2471537,2241,2016-10-20 00:00:14 UTC,20/10/2016,00:00:14 UTC,7.76E+19,9,3325
100938176942046,1382130,121341,2477834,1016,2016-10-21 00:00:01 UTC,21/10/2016,00:00:01 UTC,7.82E+19,2,3333
104342683425853,1001508,0,2483931,527,2016-10-22 00:00:01 UTC,22/10/2016,00:00:01 UTC,7.89E+19,0,3342
104282145867387,1996098,63000,2489972,863,2016-10-23 00:00:23 UTC,23/10/2016,00:00:23 UTC,7.95E+19,3,3350
101861364937407,1998046,136000,2495965,1213,2016-10-24 00:00:16 UTC,24/10/2016,00:00:16 UTC,8.01E+19,6,3355
105093725386446,2000000,181270,2502030,1507,2016-10-25 00:00:05 UTC,25/10/2016,00:00:05 UTC,8.07E+19,8,3363
102574964186421,2000196,1738924,2508058,6428,2016-10-26 00:00:13 UTC,26/10/2016,00:00:13 UTC,8.13E+19,32,3372
106422930222351,2000000,443491,2514154,2262,2016-10-27 00:00:06 UTC,27/10/2016,00:00:06 UTC,8.20E+19,15,3378
103870494761122,1998048,0,2520172,532,2016-10-28 00:00:48 UTC,28/10/2016,00:00:48 UTC,8.26E+19,0,3386
98168068403243,1996096,0,2526116,532,2016-10-29 00:00:05 UTC,29/10/2016,00:00:05 UTC,8.32E+19,0,3391
77324398637376,2000000,21000,2531783,639,2016-10-30 00:00:02 UTC,30/10/2016,00:00:02 UTC,8.37E+19,1,3402
78688767592433,1991046,0,2537842,532,2016-10-31 00:00:08 UTC,31/10/2016,00:00:08 UTC,8.42E+19,0,3410
80031856915308,2001952,0,2543934,526,2016-11-01 00:00:02 UTC,1/11/2016,00:00:02 UTC,8.47E+19,0,3419
68337568853542,1998048,63000,2549773,870,2016-11-02 00:00:33 UTC,2/11/2016,00:00:33 UTC,8.51E+19,3,3425
63941108604069,1996098,21000,2555725,648,2016-11-03 00:00:05 UTC,3/11/2016,00:00:05 UTC,8.55E+19,1,3429
59888431497422,1997073,0,2561675,532,2016-11-04 00:00:17 UTC,4/11/2016,00:00:17 UTC,8.58E+19,0,3438
53918249230238,1999992,0,2567579,527,2016-11-05 00:00:04 UTC,5/11/2016,00:00:04 UTC,8.62E+19,0,3444
52984975064106,1998461,42000,2573576,750,2016-11-06 00:00:04 UTC,6/11/2016,00:00:04 UTC,8.65E+19,2,3454
53828777272281,1998196,105000,2579629,1102,2016-11-07 00:00:03 UTC,7/11/2016,00:00:03 UTC,8.68E+19,5,3459
64780636975498,1987287,0,2585944,532,2016-11-08 00:00:01 UTC,8/11/2016,00:00:01 UTC,8.72E+19,0,3469
70353968563508,2000000,55270,2592103,824,2016-11-09 00:00:01 UTC,9/11/2016,00:00:01 UTC,8.76E+19,2,3474
64272536480884,2000000,591016,2598027,2873,2016-11-10 00:00:03 UTC,10/11/2016,00:00:03 UTC,8.80E+19,21,3486
61210924125153,1998048,0,2603994,539,2016-11-11 00:00:14 UTC,11/11/2016,00:00:14 UTC,8.84E+19,0,3495
59143748514637,2000000,176322,2609985,1376,2016-11-12 00:00:20 UTC,12/11/2016,00:00:20 UTC,8.87E+19,7,3505
61433837205495,2000573,0,2616071,526,2016-11-13 00:00:01 UTC,13/11/2016,00:00:01 UTC,8.91E+19,0,3514
68828244672152,2000000,405510,2622274,1754,2016-11-14 00:01:11 UTC,14/11/2016,00:01:11 UTC,8.95E+19,10,3524
70025884686133,1982671,73466,2628341,868,2016-11-15 00:00:01 UTC,15/11/2016,00:00:01 UTC,8.99E+19,3,3529
68209021860221,2000000,126000,2634347,1214,2016-11-16 00:00:07 UTC,16/11/2016,00:00:07 UTC,9.03E+19,6,3538
68790348712407,2000000,0,2640392,527,2016-11-17 00:00:05 UTC,17/11/2016,00:00:05 UTC,9.07E+19,0,3547
60625294373355,1998852,0,2646260,532,2016-11-18 00:00:05 UTC,18/11/2016,00:00:05 UTC,9.11E+19,0,3558
71073873684862,1995166,146359,2652549,1288,2016-11-19 00:00:21 UTC,19/11/2016,00:00:21 UTC,9.15E+19,5,3572
75817546216125,1995033,21000,2658699,645,2016-11-20 00:00:27 UTC,20/11/2016,00:00:27 UTC,9.20E+19,1,3579
83237482685175,1996758,159717,2664878,1277,2016-11-21 00:00:20 UTC,21/11/2016,00:00:20 UTC,9.25E+19,6,3586
85330172005510,1995068,1227000,2670951,3395,2016-11-22 00:00:07 UTC,22/11/2016,00:00:07 UTC,9.30E+19,19,3592
77502267341037,2000855,0,2676873,532,2016-11-23 00:00:02 UTC,23/11/2016,00:00:02 UTC,9.35E+19,0,3601
70196545111641,2497934,0,2682710,526,2016-11-24 00:00:32 UTC,24/11/2016,00:00:32 UTC,9.39E+19,0,3612
64361536086535,3299994,21000,2688624,652,2016-11-25 00:00:42 UTC,25/11/2016,00:00:42 UTC,9.43E+19,1,3621
69006841253616,3300000,88860,2694736,930,2016-11-26 00:00:08 UTC,26/11/2016,00:00:08 UTC,9.47E+19,3,3628
67302589027942,3299997,0,2700673,532,2016-11-27 00:00:30 UTC,27/11/2016,00:00:30 UTC,9.51E+19,0,3637
66451733209793,3303218,1053863,2706618,2814,2016-11-28 00:00:11 UTC,28/11/2016,00:00:11 UTC,9.55E+19,14,3645
69871656874944,3293573,0,2712661,1061,2016-11-29 00:00:09 UTC,29/11/2016,00:00:09 UTC,9.59E+19,0,3653
69785029025542,3300000,117845,2718648,1044,2016-11-30 00:00:11 UTC,30/11/2016,00:00:11 UTC,9.63E+19,4,3659
70276573116960,3285000,569019,2724709,3267,2016-12-01 00:00:09 UTC,1/12/2016,00:00:09 UTC,9.68E+19,19,3672
70316900756645,3300000,63000,2730766,873,2016-12-02 00:00:10 UTC,2/12/2016,00:00:10 UTC,9.72E+19,3,3680
72448432520271,3300000,325195,2736841,2136,2016-12-03 00:00:11 UTC,3/12/2016,00:00:11 UTC,9.76E+19,13,3691
77693908634570,3228012,46860,2743001,704,2016-12-04 00:00:16 UTC,4/12/2016,00:00:16 UTC,9.81E+19,1,3699
75479440450676,3309631,635629,2748984,2304,2016-12-05 00:00:15 UTC,5/12/2016,00:00:15 UTC,9.85E+19,14,3707
72056831755945,3992323,33571,2754988,716,2016-12-06 00:00:11 UTC,6/12/2016,00:00:11 UTC,9.90E+19,1,3714
74026488252620,4000000,418356,2761077,2397,2016-12-07 00:00:16 UTC,7/12/2016,00:00:16 UTC,9.94E+19,16,3726
75265048374777,4003905,126218,2767150,1114,2016-12-08 00:00:33 UTC,8/12/2016,00:00:33 UTC,9.98E+19,4,3731
79375550612230,3992681,791349,2773275,4025,2016-12-09 00:00:10 UTC,9/12/2016,00:00:10 UTC,1.00E+20,29,3738
80293889000980,4024314,440631,2779325,2767,2016-12-10 00:00:38 UTC,10/12/2016,00:00:38 UTC,1.01E+20,19,3742
81495992048447,4003905,250089,2785400,1625,2016-12-11 00:00:02 UTC,11/12/2016,00:00:02 UTC,1.01E+20,9,3747
83279913746401,4003905,0,2791498,526,2016-12-12 00:00:08 UTC,12/12/2016,00:00:08 UTC,1.02E+20,0,3757
80969919679579,4007866,387658,2797497,2122,2016-12-13 00:00:10 UTC,13/12/2016,00:00:10 UTC,1.02E+20,13,3768
81820050795043,4019562,67860,2803568,820,2016-12-14 00:00:14 UTC,14/12/2016,00:00:14 UTC,1.03E+20,2,3776
83294894665238,4003887,0,2809647,532,2016-12-15 00:00:07 UTC,15/12/2016,00:00:07 UTC,1.03E+20,0,3782
81697015244623,4015682,275458,2815648,1811,2016-12-16 00:00:35 UTC,16/12/2016,00:00:35 UTC,1.04E+20,8,3792
83555363536302,4000004,232539,2821723,1792,2016-12-17 00:00:30 UTC,17/12/2016,00:00:30 UTC,1.04E+20,8,3800
87663688110541,4000000,132805,2827840,1163,2016-12-18 00:00:16 UTC,18/12/2016,00:00:16 UTC,1.05E+20,5,3806
90578276127222,4003905,164874,2833935,1739,2016-12-19 00:00:03 UTC,19/12/2016,00:00:03 UTC,1.05E+20,6,3812
89333594855771,4006322,712640,2839967,1121,2016-12-20 00:00:24 UTC,20/12/2016,00:00:24 UTC,1.06E+20,4,3821
89178731091715,4000000,207887,2846036,1180,2016-12-21 00:00:12 UTC,21/12/2016,00:00:12 UTC,1.06E+20,3,3830
90123989215139,4003607,0,2852106,532,2016-12-22 00:00:02 UTC,22/12/2016,00:00:02 UTC,1.07E+20,0,3838
83492389185074,4000000,701526,2858062,3627,2016-12-23 00:00:16 UTC,23/12/2016,00:00:16 UTC,1.07E+20,22,3847
77607226086739,3985805,0,2864016,532,2016-12-24 00:00:01 UTC,24/12/2016,00:00:01 UTC,1.08E+20,0,3859
76890251887948,4008917,276845,2870022,1996,2016-12-25 00:00:02 UTC,25/12/2016,00:00:02 UTC,1.08E+20,13,3867
81251228821117,4024576,88138,2876149,899,2016-12-26 00:00:09 UTC,26/12/2016,00:00:09 UTC,1.09E+20,2,3880
80834653198539,3981860,42000,2882215,767,2016-12-27 00:00:01 UTC,27/12/2016,00:00:01 UTC,1.09E+20,2,3885
79172692409275,4000000,77782,2888213,938,2016-12-28 00:00:03 UTC,28/12/2016,00:00:03 UTC,1.10E+20,3,3892
78126185327208,4003905,175248,2894269,1312,2016-12-29 00:00:12 UTC,29/12/2016,00:00:12 UTC,1.10E+20,7,3902
79963726371005,4011726,2926576,2900351,11861,2016-12-30 00:00:28 UTC,30/12/2016,00:00:28 UTC,1.11E+20,27,3910
80684886997735,4007814,0,2906414,526,2016-12-31 00:00:01 UTC,31/12/2016,00:00:01 UTC,1.11E+20,0,3921
78875651302841,4008458,0,2912407,532,2017-01-01 00:00:03 UTC,1/1/2017,00:00:03 UTC,1.12E+20,0,3926
81707101554248,3996642,355688,2918518,2052,2017-01-02 00:00:10 UTC,2/1/2017,00:00:10 UTC,1.12E+20,13,3936
82746633617920,4000000,46860,2924576,704,2017-01-03 00:00:19 UTC,3/1/2017,00:00:19 UTC,1.13E+20,1,3944
81975448799594,4015813,0,2930611,532,2017-01-04 00:00:05 UTC,4/1/2017,00:00:05 UTC,1.13E+20,0,3949
88063583066812,4000367,787646,2936752,3837,2017-01-05 00:00:07 UTC,5/1/2017,00:00:07 UTC,1.14E+20,27,3959
91080353426884,3982938,507688,2942843,2612,2017-01-06 00:00:02 UTC,6/1/2017,00:00:02 UTC,1.14E+20,18,3967
89374706801375,4003905,542653,2948852,2788,2017-01-07 00:00:10 UTC,7/1/2017,00:00:10 UTC,1.15E+20,19,3972
94319729047021,4007807,566197,2954960,2345,2017-01-08 00:00:21 UTC,8/1/2017,00:00:21 UTC,1.16E+20,14,3978
95941981897141,3999996,205334,2961034,1424,2017-01-09 00:00:01 UTC,9/1/2017,00:00:01 UTC,1.16E+20,7,3988
98719527991165,4007810,386161,2967116,2140,2017-01-10 00:00:27 UTC,10/1/2017,00:00:27 UTC,1.17E+20,9,3998
98146150928239,4027196,118470,2973146,1169,2017-01-11 00:00:14 UTC,11/1/2017,00:00:14 UTC,1.17E+20,5,4003
98384998214264,4000315,483354,2979193,2837,2017-01-12 00:00:12 UTC,12/1/2017,00:00:12 UTC,1.18E+20,16,4009
98523664180679,4027895,42000,2985249,756,2017-01-13 00:00:01 UTC,13/1/2017,00:00:01 UTC,1.18E+20,2,4016
102494170373492,4006243,2414132,2991355,10384,2017-01-14 00:00:13 UTC,14/1/2017,00:00:13 UTC,1.19E+20,87,4025
103781294166829,4000000,1322123,2997422,7039,2017-01-15 00:00:19 UTC,15/1/2017,00:00:19 UTC,1.20E+20,49,4035
105142530134295,4008819,21000,3003507,645,2017-01-16 00:00:52 UTC,16/1/2017,00:00:52 UTC,1.20E+20,1,4040
105458453895430,4004702,0,3009560,532,2017-01-17 00:00:12 UTC,17/1/2017,00:00:12 UTC,1.21E+20,0,4047
101816004558612,4004367,198960,3015561,885,2017-01-18 00:00:51 UTC,18/1/2017,00:00:51 UTC,1.22E+20,2,4056
103362988725242,4004370,176174,3021626,1993,2017-01-19 00:00:05 UTC,19/1/2017,00:00:05 UTC,1.22E+20,8,4057
112028648832656,3996091,1575061,3027784,7137,2017-01-20 00:00:22 UTC,20/1/2017,00:00:22 UTC,1.23E+20,50,4061
106157308739457,4008839,157327,3033747,1354,2017-01-21 00:00:09 UTC,21/1/2017,00:00:09 UTC,1.24E+20,6,4066
107297813532291,4000000,373267,3039793,1643,2017-01-22 00:00:07 UTC,22/1/2017,00:00:07 UTC,1.24E+20,7,4076
110920526840687,4001045,0,3045858,527,2017-01-23 00:00:08 UTC,23/1/2017,00:00:08 UTC,1.25E+20,0,4087
110612346987526,4003905,268838,3051906,1629,2017-01-24 00:00:31 UTC,24/1/2017,00:00:31 UTC,1.26E+20,9,4098
110750316590912,4000000,1671688,3057943,7259,2017-01-25 00:01:06 UTC,25/1/2017,00:01:06 UTC,1.26E+20,50,4103
109053644896102,4000501,0,3063953,532,2017-01-26 00:00:01 UTC,26/1/2017,00:00:01 UTC,1.27E+20,0,4106
113137004722913,4016387,239156,3070034,1524,2017-01-27 00:00:11 UTC,27/1/2017,00:00:11 UTC,1.28E+20,6,4123
109150296983859,4000000,2038344,3076019,9215,2017-01-28 00:00:26 UTC,28/1/2017,00:00:26 UTC,1.28E+20,59,4131
113782459156277,4000181,336827,3082082,1403,2017-01-29 00:00:04 UTC,29/1/2017,00:00:04 UTC,1.29E+20,5,4142
108506338171326,4000000,1218314,3088042,7030,2017-01-30 00:00:37 UTC,30/1/2017,00:00:37 UTC,1.30E+20,20,4151
111541776242819,4000000,63000,3094136,873,2017-01-31 00:00:09 UTC,31/1/2017,00:00:09 UTC,1.30E+20,3,4159
111723334536417,4004675,0,3100154,532,2017-02-01 00:00:08 UTC,1/2/2017,00:00:08 UTC,1.31E+20,0,4170
112846958077500,4008645,0,3106163,532,2017-02-02 00:00:10 UTC,2/2/2017,00:00:10 UTC,1.32E+20,0,4180
115054283465168,4000000,367730,3112210,2125,2017-02-03 00:00:04 UTC,3/2/2017,00:00:04 UTC,1.32E+20,11,4187
112823216046950,4011722,152490,3118200,658,2017-02-04 00:00:01 UTC,4/2/2017,00:00:01 UTC,1.33E+20,1,4198
114799067185816,4001298,33571,3124278,715,2017-02-05 00:00:26 UTC,5/2/2017,00:00:26 UTC,1.34E+20,1,4209
119837973368116,4000181,0,3130355,526,2017-02-06 00:00:11 UTC,6/2/2017,00:00:11 UTC,1.34E+20,0,4219
122684743130524,3989568,0,3136405,539,2017-02-07 00:00:06 UTC,7/2/2017,00:00:06 UTC,1.35E+20,0,4225
119926078692847,4000033,1173701,3142403,5102,2017-02-08 00:00:18 UTC,8/2/2017,00:00:18 UTC,1.36E+20,34,4233
122817386141040,3992929,0,3148470,1055,2017-02-09 00:01:14 UTC,9/2/2017,00:01:14 UTC,1.36E+20,0,4241
124020443469822,3997702,529356,3154499,3219,2017-02-10 00:00:09 UTC,10/2/2017,00:00:09 UTC,1.37E+20,22,4248
124058618512769,4043582,0,3160539,526,2017-02-11 00:00:03 UTC,11/2/2017,00:00:03 UTC,1.38E+20,0,4254
125549954497239,4006016,533936,3166577,2624,2017-02-12 00:00:17 UTC,12/2/2017,00:00:17 UTC,1.39E+20,15,4266
126100837738476,4003924,67860,3172636,820,2017-02-13 00:00:37 UTC,13/2/2017,00:00:37 UTC,1.39E+20,2,4276
131039921552277,4021301,144717,3178706,1106,2017-02-14 00:00:19 UTC,14/2/2017,00:00:19 UTC,1.40E+20,4,4284
128457239289530,4007735,95671,3184729,1021,2017-02-15 00:00:17 UTC,15/2/2017,00:00:17 UTC,1.41E+20,3,4291
134297725969441,4001032,199163,3190818,1389,2017-02-16 00:00:11 UTC,16/2/2017,00:00:11 UTC,1.42E+20,7,4300
134319107007963,4000033,585228,3196870,1742,2017-02-17 00:00:05 UTC,17/2/2017,00:00:05 UTC,1.43E+20,10,4306
133493340795573,3992152,345027,3202882,2131,2017-02-18 00:00:39 UTC,18/2/2017,00:00:39 UTC,1.43E+20,12,4321
138008205439908,4067040,420767,3208881,1578,2017-02-19 00:00:06 UTC,19/2/2017,00:00:06 UTC,1.44E+20,6,4330
139614639356498,3984434,0,3214900,532,2017-02-20 00:00:59 UTC,20/2/2017,00:00:59 UTC,1.45E+20,0,4339
138652239990598,3999996,432655,3220915,2356,2017-02-21 00:00:11 UTC,21/2/2017,00:00:11 UTC,1.46E+20,15,4341
143276567768277,4000033,1210063,3226967,5940,2017-02-22 00:00:27 UTC,22/2/2017,00:00:27 UTC,1.47E+20,33,4351
139520720725159,4003918,733526,3232935,3601,2017-02-23 00:00:30 UTC,23/2/2017,00:00:30 UTC,1.48E+20,20,4356
141366404280096,4000000,46860,3238954,704,2017-02-24 00:00:20 UTC,24/2/2017,00:00:20 UTC,1.48E+20,1,4366
138937361377431,4011984,762630,3244965,2999,2017-02-25 00:00:19 UTC,25/2/2017,00:00:19 UTC,1.49E+20,15,4374
143084065126524,4075180,21000,3251004,635,2017-02-26 00:00:01 UTC,26/2/2017,00:00:01 UTC,1.50E+20,1,4383
151442849953666,4007803,1088892,3257093,3954,2017-02-27 00:00:28 UTC,27/2/2017,00:00:28 UTC,1.51E+20,23,4394
149873504336924,4165904,0,3263081,526,2017-02-28 00:00:10 UTC,28/2/2017,00:00:10 UTC,1.52E+20,0,4399
160570036713360,4019458,487477,3269188,2451,2017-03-01 00:00:11 UTC,1/3/2017,00:00:11 UTC,1.53E+20,13,4412
152037408035900,4024129,0,3275146,532,2017-03-02 00:00:24 UTC,2/3/2017,00:00:24 UTC,1.54E+20,0,4425
159144657944601,3996371,0,3281207,532,2017-03-03 00:00:19 UTC,3/3/2017,00:00:19 UTC,1.55E+20,0,4433
159201878982506,3996128,21000,3287213,652,2017-03-04 00:00:03 UTC,4/3/2017,00:00:03 UTC,1.56E+20,1,4447
158211452174985,4026710,1973244,3293198,9021,2017-03-05 00:00:10 UTC,5/3/2017,00:00:10 UTC,1.57E+20,68,4453
166194988693229,4027373,22945,3299271,640,2017-03-06 00:00:07 UTC,6/3/2017,00:00:07 UTC,1.58E+20,1,4460
168623099089349,4004177,787610,3305248,4270,2017-03-07 00:00:18 UTC,7/3/2017,00:00:18 UTC,1.59E+20,31,4467
169187326580604,4015573,172832,3311226,1245,2017-03-08 00:00:03 UTC,8/3/2017,00:00:03 UTC,1.60E+20,6,4477
175800580038363,4009801,3084830,3317242,12347,2017-03-09 00:00:42 UTC,9/3/2017,00:00:42 UTC,1.61E+20,45,4489
173603061263556,4000033,152728,3323171,935,2017-03-10 00:00:02 UTC,10/3/2017,00:00:02 UTC,1.62E+20,3,4497
172479789489762,4000033,1540723,3329123,6826,2017-03-11 00:00:01 UTC,11/3/2017,00:00:01 UTC,1.63E+20,48,4504
179350137933101,4006138,298401,3335125,1960,2017-03-12 00:00:09 UTC,12/3/2017,00:00:09 UTC,1.64E+20,11,4511
173466553885171,4008432,231384,3341044,1568,2017-03-13 00:00:02 UTC,13/3/2017,00:00:02 UTC,1.65E+20,7,4518
183018885457778,4031039,3415615,3347084,8272,2017-03-14 00:00:09 UTC,14/3/2017,00:00:09 UTC,1.66E+20,41,4532
182390025841224,4003918,3938827,3353045,16975,2017-03-15 00:00:51 UTC,15/3/2017,00:00:51 UTC,1.67E+20,73,4540
187194485877112,4020494,21000,3359031,651,2017-03-16 00:00:03 UTC,16/3/2017,00:00:03 UTC,1.68E+20,1,4542
188108177727467,4018681,2889333,3365021,13368,2017-03-17 00:00:12 UTC,17/3/2017,00:00:12 UTC,1.69E+20,105,4548
196210610485183,4033888,209000,3371067,1345,2017-03-18 00:00:31 UTC,18/3/2017,00:00:31 UTC,1.70E+20,5,4555
194646879238241,3996148,1886670,3377058,7865,2017-03-19 00:00:44 UTC,19/3/2017,00:00:44 UTC,1.71E+20,58,4562
189897701113877,4141003,269972,3383008,1443,2017-03-20 00:00:31 UTC,20/3/2017,00:00:31 UTC,1.73E+20,7,4569
205753307319934,4034924,1830580,3389074,9152,2017-03-21 00:00:05 UTC,21/3/2017,00:00:05 UTC,1.74E+20,74,4577
201231285246143,4074662,842224,3395031,4671,2017-03-22 00:00:07 UTC,22/3/2017,00:00:07 UTC,1.75E+20,28,4586
207352493658501,4300029,0,3401039,526,2017-03-23 00:00:11 UTC,23/3/2017,00:00:11 UTC,1.76E+20,0,4591
209376943867157,4291765,88732,3406953,930,2017-03-24 00:00:35 UTC,24/3/2017,00:00:35 UTC,1.77E+20,3,4600
211502055871132,4252706,0,3412866,526,2017-03-25 00:00:06 UTC,25/3/2017,00:00:06 UTC,1.79E+20,0,4609
216476989716075,4017090,1472202,3418828,6344,2017-03-26 00:00:02 UTC,26/3/2017,00:00:02 UTC,1.80E+20,48,4614
228114231140798,4048244,74309,3424810,1383,2017-03-27 00:00:24 UTC,27/3/2017,00:00:24 UTC,1.81E+20,2,4628
234906448819255,4035812,338448,3430760,2349,2017-03-28 00:00:06 UTC,28/3/2017,00:00:06 UTC,1.83E+20,16,4636
229838214739806,4031187,128785,3436660,1165,2017-03-29 00:00:05 UTC,29/3/2017,00:00:05 UTC,1.84E+20,5,4645
239728094784682,4031631,1584484,3442648,8190,2017-03-30 00:00:13 UTC,30/3/2017,00:00:13 UTC,1.85E+20,56,4653
235606331029921,4253459,0,3448558,532,2017-03-31 00:00:14 UTC,31/3/2017,00:00:14 UTC,1.87E+20,0,4659
242740653377352,4233096,3192118,3454529,13785,2017-04-01 00:00:16 UTC,1/4/2017,00:00:16 UTC,1.88E+20,111,4666
243593159874841,4287782,0,3460455,530,2017-04-02 00:00:01 UTC,2/4/2017,00:00:01 UTC,1.90E+20,0,4671
231483340823996,4312572,0,3466301,534,2017-04-03 00:00:03 UTC,3/4/2017,00:00:03 UTC,1.91E+20,0,4679
242471158370107,4245824,1475881,3472280,7795,2017-04-04 00:00:15 UTC,4/4/2017,00:00:15 UTC,1.92E+20,58,4689
242834743370191,4175709,1733981,3478212,8146,2017-04-05 00:00:08 UTC,5/4/2017,00:00:08 UTC,1.94E+20,63,4696
253361248967977,4127424,1982786,3484198,8925,2017-04-06 00:00:13 UTC,6/4/2017,00:00:13 UTC,1.95E+20,70,4702
245939915968048,4131957,377907,3490078,2539,2017-04-07 00:00:04 UTC,7/4/2017,00:00:04 UTC,1.97E+20,17,4709
245690117662263,4102338,4070089,3496024,19482,2017-04-08 00:00:38 UTC,8/4/2017,00:00:38 UTC,1.98E+20,140,4718
256868149824115,4026974,773017,3501960,3732,2017-04-09 00:00:01 UTC,9/4/2017,00:00:01 UTC,2.00E+20,28,4726
255360323688411,4087834,0,3507757,526,2017-04-10 00:00:02 UTC,10/4/2017,00:00:02 UTC,2.01E+20,0,4732
252501228850561,4044011,37422,3513515,709,2017-04-11 00:00:03 UTC,11/4/2017,00:00:03 UTC,2.03E+20,1,4745
262733132315617,4063735,0,3519364,527,2017-04-12 00:00:03 UTC,12/4/2017,00:00:03 UTC,2.04E+20,0,4753
257616313085144,4015896,122303,3525143,1114,2017-04-13 00:00:15 UTC,13/4/2017,00:00:15 UTC,2.06E+20,4,4762
258691839329581,4041769,2201925,3530941,9751,2017-04-14 00:00:27 UTC,14/4/2017,00:00:27 UTC,2.07E+20,69,4772
281661955576803,4000029,160117,3536849,1357,2017-04-15 00:00:54 UTC,15/4/2017,00:00:54 UTC,2.09E+20,6,4779
269116565718369,4019162,0,3542570,526,2017-04-16 00:00:28 UTC,16/4/2017,00:00:28 UTC,2.10E+20,0,4785
274672321554755,4056680,395238,3548390,2401,2017-04-17 00:00:01 UTC,17/4/2017,00:00:01 UTC,2.12E+20,16,4795
281116178026186,4157291,0,3554251,532,2017-04-18 00:00:04 UTC,18/4/2017,00:00:04 UTC,2.14E+20,0,4797
294045011317606,4272538,4218031,3560112,14894,2017-04-19 00:00:17 UTC,19/4/2017,00:00:17 UTC,2.15E+20,85,4806
277532852500102,4037995,644567,3565830,2910,2017-04-20 00:00:05 UTC,20/4/2017,00:00:05 UTC,2.17E+20,16,4812
289173943252755,4232615,570169,3571689,2865,2017-04-21 00:00:13 UTC,21/4/2017,00:00:13 UTC,2.19E+20,16,4821
303335173359381,4134306,0,3577567,527,2017-04-22 00:00:01 UTC,22/4/2017,00:00:01 UTC,2.20E+20,0,4826
296939760182666,4154434,390554,3583359,1623,2017-04-23 00:00:05 UTC,23/4/2017,00:00:05 UTC,2.22E+20,8,4834
307392128918027,4293332,1044403,3589223,3017,2017-04-24 00:00:07 UTC,24/4/2017,00:00:07 UTC,2.24E+20,19,4842
287797443380920,4293338,22945,3594944,656,2017-04-25 00:00:21 UTC,25/4/2017,00:00:21 UTC,2.25E+20,1,4850
307406591805224,4271243,663848,3600841,3385,2017-04-26 00:00:10 UTC,26/4/2017,00:00:10 UTC,2.27E+20,20,4863
315798811131710,4250965,88732,3606478,935,2017-04-27 00:00:17 UTC,27/4/2017,00:00:17 UTC,2.29E+20,3,4873
322833761534148,4303655,75571,3612120,941,2017-04-28 00:00:05 UTC,28/4/2017,00:00:05 UTC,2.31E+20,3,4878
338035516206223,4280116,319732,3617817,2180,2017-04-29 00:00:39 UTC,29/4/2017,00:00:39 UTC,2.33E+20,14,4886
336856759616957,4293154,3016829,3623443,12904,2017-04-30 00:00:05 UTC,30/4/2017,00:00:05 UTC,2.35E+20,94,4891
339429091726922,4239710,1229681,3629091,6269,2017-05-01 00:00:20 UTC,1/5/2017,00:00:20 UTC,2.36E+20,45,4899
